time, wandX, wandY, wandZ, wandDirX, wandDirY, wandDirZ, joyX, joyY, joyZ, buttons
7.621910,0.278230,-0.796115,0.658309,-0.267570,0.171323,0.288547,0.903214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
7.678661,0.278331,-0.788208,0.648744,-0.257929,0.137706,0.270204,0.917333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
7.737155,0.270983,-0.763488,0.610176,-0.215605,0.077114,0.222849,0.947579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
7.793238,0.262080,-0.734793,0.576432,-0.166814,0.046607,0.199260,0.964519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
7.850410,0.243236,-0.686724,0.523136,-0.093916,0.014541,0.152665,0.983698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
7.907224,0.217007,-0.619104,0.464612,-0.004395,0.007249,0.114785,0.993354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
7.964423,0.194885,-0.552319,0.419160,0.078131,0.008379,0.084451,0.993324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.021184,0.163034,-0.438718,0.354680,0.195507,0.009020,0.055814,0.979071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.078279,0.145497,-0.370925,0.323738,0.259097,0.009805,0.050319,0.964490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.135712,0.125573,-0.289493,0.294223,0.337187,0.003797,0.036780,0.940711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.193223,0.109500,-0.225622,0.275691,0.386175,-0.002570,0.034743,0.921767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.249736,0.095544,-0.184678,0.267522,0.421783,-0.002725,0.031965,0.906129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.306561,0.077419,-0.146374,0.259017,0.451740,-0.002670,0.031249,0.891598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.363666,0.064896,-0.131490,0.253168,0.462758,-0.000638,0.035104,0.885789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.421207,0.050873,-0.123196,0.247496,0.470256,0.001496,0.035259,0.881824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.477774,0.039862,-0.120896,0.241540,0.472327,0.001371,0.030663,0.880889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.535251,0.031522,-0.120775,0.235746,0.472361,-0.001371,0.026550,0.881004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.592008,0.023404,-0.120732,0.228055,0.470371,-0.001021,0.019033,0.882263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.649180,0.021360,-0.120739,0.225543,0.470280,0.001365,0.015376,0.882382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.707701,0.017861,-0.120067,0.216788,0.468571,0.012367,-0.002450,0.883336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.763291,0.017347,-0.119195,0.205018,0.462000,0.018592,-0.020884,0.886439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.820606,0.017579,-0.119132,0.194786,0.454191,0.025834,-0.046169,0.889332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.877392,0.020229,-0.118786,0.181867,0.430997,0.040455,-0.124208,0.892848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.934536,0.025378,-0.117390,0.167698,0.420300,0.050539,-0.182666,0.887371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
8.991778,0.030083,-0.115712,0.157547,0.417894,0.059322,-0.213076,0.881160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.048844,0.034699,-0.114515,0.143436,0.407911,0.066291,-0.252250,0.874977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.105742,0.039595,-0.114108,0.130545,0.405971,0.064644,-0.259979,0.873739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.162922,0.045982,-0.113211,0.111865,0.403903,0.063287,-0.268400,0.872249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.219831,0.049178,-0.111502,0.097306,0.407777,0.067499,-0.269711,0.869723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.277133,0.052202,-0.110932,0.087495,0.409638,0.066983,-0.267820,0.869472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.334126,0.055843,-0.110967,0.076500,0.410146,0.063691,-0.257857,0.872487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.391061,0.058507,-0.111117,0.067248,0.409798,0.058199,-0.247881,0.875919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.448340,0.062430,-0.111368,0.051796,0.408754,0.049594,-0.231524,0.881395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.505371,0.063620,-0.110794,0.039569,0.414467,0.053961,-0.196198,0.887024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.562452,0.063367,-0.109250,0.031616,0.413827,0.059752,-0.173173,0.891733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.619658,0.059253,-0.109133,0.021198,0.404321,0.065954,-0.156805,0.898658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.676579,0.056910,-0.107123,0.012686,0.394436,0.065896,-0.147721,0.904575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.734126,0.050028,-0.102714,0.000925,0.378210,0.069281,-0.150148,0.910831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.790712,0.040304,-0.095966,-0.005702,0.376171,0.080533,-0.151238,0.910569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.847864,0.030541,-0.089525,-0.010284,0.375503,0.095219,-0.149303,0.909747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.904891,0.016103,-0.082498,-0.016187,0.371874,0.108808,-0.145997,0.910250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
9.962062,0.003010,-0.077654,-0.021208,0.363028,0.119794,-0.148471,0.912040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.019100,-0.016606,-0.070843,-0.030964,0.339712,0.135614,-0.168051,0.915403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.077093,-0.034210,-0.062876,-0.039036,0.308834,0.155403,-0.203975,0.915896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.133162,-0.047447,-0.055791,-0.045985,0.284422,0.169747,-0.233427,0.914222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.190346,-0.064590,-0.045097,-0.054851,0.267048,0.182063,-0.257203,0.910706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.247391,-0.077687,-0.035944,-0.062802,0.254265,0.188609,-0.277686,0.907010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.305090,-0.097868,-0.024393,-0.071628,0.243873,0.191747,-0.293101,0.904351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.362078,-0.114375,-0.015366,-0.076009,0.244798,0.193249,-0.289362,0.904985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.419082,-0.126453,-0.009143,-0.079160,0.242989,0.200931,-0.289450,0.903771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.475737,-0.143445,-0.003902,-0.080799,0.240188,0.207476,-0.291261,0.902458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.532859,-0.155520,0.000129,-0.081921,0.238996,0.210037,-0.294543,0.901116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.590088,-0.172012,0.006597,-0.084502,0.238334,0.213610,-0.294666,0.900411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.646985,-0.181867,0.012629,-0.086545,0.238715,0.217043,-0.297730,0.898479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.704086,-0.191662,0.017314,-0.087117,0.239958,0.221421,-0.296339,0.897539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.761197,-0.203670,0.024008,-0.087772,0.239799,0.226681,-0.295310,0.896607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.818299,-0.211124,0.028937,-0.087659,0.239171,0.231608,-0.294738,0.895703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.876451,-0.221465,0.037851,-0.088171,0.239142,0.236293,-0.290694,0.895809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.933056,-0.231257,0.043319,-0.087995,0.237979,0.243942,-0.286207,0.895513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
10.990062,-0.238001,0.046894,-0.087905,0.237109,0.248278,-0.281970,0.895896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.046716,-0.246913,0.051674,-0.089253,0.235144,0.253249,-0.276539,0.896716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.104078,-0.257313,0.054646,-0.090939,0.230095,0.258996,-0.267718,0.899058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.160747,-0.263824,0.056940,-0.092833,0.226818,0.263760,-0.260890,0.900511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.218052,-0.269543,0.062589,-0.093522,0.223458,0.267451,-0.250911,0.903095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.274942,-0.274790,0.066048,-0.093556,0.219886,0.267713,-0.245078,0.905492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.332034,-0.280219,0.067537,-0.093543,0.217826,0.268464,-0.243875,0.906092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.389097,-0.288606,0.068235,-0.094753,0.214774,0.272903,-0.244070,0.905442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.447081,-0.294701,0.068558,-0.094706,0.213672,0.274637,-0.243415,0.905355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.503587,-0.299690,0.071593,-0.094608,0.213683,0.277591,-0.245038,0.904013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.561034,-0.304422,0.073552,-0.096332,0.212770,0.280760,-0.247572,0.902558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.617634,-0.310864,0.075170,-0.097360,0.210660,0.283458,-0.250702,0.901345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.674593,-0.318867,0.075046,-0.097377,0.208089,0.288131,-0.248366,0.901107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.731651,-0.321164,0.075722,-0.097667,0.205550,0.290102,-0.245462,0.901853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.789020,-0.326434,0.075558,-0.098285,0.203194,0.292876,-0.241462,0.902570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.846025,-0.330568,0.075481,-0.098260,0.201572,0.293511,-0.241887,0.902613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.902931,-0.332324,0.075161,-0.098240,0.200772,0.293877,-0.242881,0.902406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
11.960101,-0.334228,0.075114,-0.099132,0.199805,0.294232,-0.242537,0.902597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.017261,-0.337111,0.075147,-0.099669,0.199971,0.296190,-0.243120,0.901763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.074299,-0.341057,0.075196,-0.099898,0.200701,0.299297,-0.242798,0.900661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.131309,-0.342178,0.075191,-0.100186,0.200785,0.299442,-0.242317,0.900723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.188479,-0.343223,0.075167,-0.100497,0.200463,0.300163,-0.241588,0.900751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.245542,-0.344652,0.075174,-0.100473,0.200574,0.300978,-0.241376,0.900511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.302915,-0.345365,0.075180,-0.100460,0.200696,0.301440,-0.241273,0.900357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.359601,-0.346450,0.075178,-0.100618,0.200582,0.301626,-0.241355,0.900298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.416615,-0.348639,0.075008,-0.100881,0.200926,0.302494,-0.240206,0.900237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.473816,-0.350250,0.074506,-0.101127,0.201062,0.303015,-0.240090,0.900063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.530805,-0.351267,0.074144,-0.101662,0.201307,0.303939,-0.239883,0.899751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.588028,-0.352192,0.073817,-0.101804,0.201515,0.304058,-0.240264,0.899563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.645123,-0.353091,0.073655,-0.101989,0.202644,0.304055,-0.240303,0.899300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.702071,-0.353257,0.073492,-0.102275,0.202588,0.303293,-0.240094,0.899626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.759448,-0.353537,0.073186,-0.102444,0.202385,0.302528,-0.240267,0.899883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.816348,-0.354366,0.072506,-0.102570,0.202311,0.302023,-0.240119,0.900109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.873610,-0.354640,0.072311,-0.102576,0.202209,0.301847,-0.239994,0.900224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.930504,-0.354739,0.072277,-0.102576,0.202209,0.301847,-0.239994,0.900224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
12.987560,-0.354738,0.072293,-0.100913,0.202526,0.301861,-0.240071,0.900127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0.364706,0.541176,0.658824,
13.046529,-0.353557,0.072302,-0.099999,0.202712,0.301888,-0.240105,0.900067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.108406,-0.350538,0.072598,-0.099252,0.202634,0.299832,-0.239349,0.900973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.173461,-0.346631,0.073850,-0.096718,0.202583,0.298027,-0.239868,0.901445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.230586,-0.342504,0.074009,-0.095208,0.202466,0.295631,-0.239989,0.902228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.287641,-0.341323,0.073995,-0.097749,0.203038,0.292008,-0.239301,0.903461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.342057,-0.337101,0.074051,-0.098669,0.204756,0.287975,-0.239774,0.904242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.401842,-0.332779,0.075724,-0.098935,0.207296,0.284572,-0.241044,0.904403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.458099,-0.330265,0.077285,-0.101592,0.209938,0.282873,-0.241413,0.904228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.513391,-0.325553,0.081740,-0.102450,0.213411,0.280303,-0.240683,0.904410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.572261,-0.322814,0.084526,-0.102579,0.216130,0.278326,-0.240169,0.904512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.627635,-0.317673,0.088552,-0.103049,0.220027,0.276382,-0.238980,0.904483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.687262,-0.313035,0.091856,-0.103171,0.223960,0.274733,-0.237756,0.904343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.743665,-0.310611,0.093396,-0.103248,0.226333,0.273376,-0.238070,0.904081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.798800,-0.305723,0.096273,-0.103331,0.229262,0.270576,-0.237539,0.904324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.858658,-0.300535,0.099567,-0.103414,0.231938,0.267613,-0.237366,0.904569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.914928,-0.298938,0.100868,-0.103464,0.233987,0.265687,-0.237766,0.904504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
13.970181,-0.297263,0.102004,-0.103482,0.236348,0.264825,-0.238199,0.904029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,32,0.364706,0.541176,0.658824,
